date,venue_code,venue_name,race_number,finish_position,boat_number,racer_id,racer_name,exhibition_time,start_timing,race_time
2024-01-01,24,大村,10,4,5,3176,長谷川　　　　巌,6.9,0.16,1.54.2
2024-01-01,24,大村,10,2,2,4703,森　永　　　　隆,6.88,0.07,
2024-01-01,24,大村,10,4,6,3158,島　川　　光　男,6.88,0.18,
2024-01-01,24,大村,11,1,1,3897,白　井　　英　治,6.79,0.11,1.50.1
2024-01-01,24,大村,11,3,3,4015,前　野　　竜　一,6.89,0.12,1.50.4
2024-01-01,24,大村,11,4,2,4263,武　重　　雄　介,6.87,0.11,1.52.9
2024-01-01,24,大村,11,4,5,3901,松　田　　憲　幸,6.9,0.17,1.54.4
2024-01-01,24,大村,11,4,4,3350,藤　本　　佳　史,6.89,0.14,
2024-01-01,24,大村,11,2,6,5106,山　崎　　　　祥,6.85,0.25,
2024-01-01,24,大村,12,1,1,3780,魚　谷　　智　之,6.84,0.12,1.49.6
2024-01-01,24,大村,12,4,5,3568,木　村　　光　宏,6.94,0.12,1.51.0
2024-01-01,24,大村,12,2,2,4264,長　尾　　章　平,6.9,0.11,1.52.3
2024-01-01,24,大村,12,3,6,3976,内　田　　　　圭,6.94,0.1,1.52.9
2024-01-01,24,大村,12,4,4,4735,角　山　　雄　哉,6.93,0.07,
2024-01-01,24,大村,12,4,3,4108,吉　村　　正　明,6.89,0.09,
2024-01-01,24,大村,1,2,1,4434,田　中　　辰　彦,6.65,0.12,1.49.6
2024-01-01,24,大村,1,4,2,4374,永　田　　義　紘,6.72,0.1,1.50.3
2024-01-01,24,大村,1,4,3,3430,角　浜　　　　修,6.71,0.16,1.52.2
2024-01-01,24,大村,1,4,6,4683,向井田　　直　弥,6.69,0.17,1.53.0
2024-01-01,24,大村,1,3,5,4771,下　寺　　秀　和,6.69,0.18,1.53.7
2024-01-01,24,大村,1,1,4,5134,大　原　　祥　昌,6.74,0.18,1.55.1
2024-01-01,24,大村,2,4,5,5154,村　松　　栄　太,6.66,0.08,1.49.5
2024-01-01,24,大村,2,4,6,4600,井　内　　将太郎,6.72,0.08,1.50.4
2024-01-01,24,大村,2,4,4,5243,三　馬　　崇　史,6.74,0.13,1.52.3
2024-01-01,24,大村,2,3,2,4292,麻　生　　慎　介,6.8,0.14,1.52.6
2024-01-01,24,大村,2,2,1,4271,川　崎　　公　靖,6.75,0.17,1.55.4
2024-01-01,24,大村,2,1,3,4126,吉　本　　玲　緒,6.85,0.16,1.58.6
2024-01-01,24,大村,3,4,3,3873,別　府　　昌　樹,6.85,0.01,1.51.7
2024-01-01,24,大村,3,4,5,3663,木　山　　和　幸,6.79,0.02,1.52.5
2024-01-01,24,大村,3,4,4,3920,正　木　　聖　賢,6.75,0.01,1.54.3
2024-01-01,24,大村,3,3,6,4416,三　宅　　健　太,6.79,0.06,1.57.2
2024-01-01,24,大村,4,4,1,4173,岡　谷　　健　吾,6.83,0.14,1.51.5
2024-01-01,24,大村,4,2,4,3719,辻　　　　栄　蔵,6.78,0.19,1.52.3
2024-01-01,24,大村,4,4,6,3516,吉　原　　聖　人,6.88,0.2,1.54.5
2024-01-01,24,大村,4,4,2,3499,市　川　　哲　也,6.87,0.2,1.55.5
2024-01-01,24,大村,4,3,3,3797,岩　井　　　　繁,6.77,0.22,1.56.7
2024-01-01,24,大村,5,2,3,5015,高　橋　　竜　矢,6.78,0.14,1.51.4
2024-01-01,24,大村,5,4,2,4097,貫地谷　　直　人,6.88,0.18,1.53.0
2024-01-01,24,大村,5,1,1,4219,本　岡　　勝　利,6.92,0.17,1.54.9
2024-01-01,24,大村,5,3,4,4458,抹　香　　雄　三,6.82,0.14,1.55.3
2024-01-01,24,大村,5,4,5,3054,北　川　　幸　典,6.81,0.18,1.56.7
2024-01-01,24,大村,5,4,6,3883,山　根　　大　樹,6.94,0.23,2.00.5
2024-01-01,24,大村,6,2,1,4205,山　口　　　　剛,6.95,0.18,1.51.5
2024-01-01,24,大村,6,4,5,4471,新　田　　泰　章,6.97,0.17,1.53.5
2024-01-01,24,大村,6,4,4,3584,佐々木　　英　樹,7.02,0.15,1.54.3
2024-01-01,24,大村,6,3,2,5134,大　原　　祥　昌,6.91,0.6,1.55.0
2024-01-01,24,大村,6,4,3,4811,向井田　　佑　紀,6.9,0.17,1.56.3
2024-01-01,24,大村,6,1,6,4126,吉　本　　玲　緒,7.0,0.21,1.59.7
2024-01-01,24,大村,7,1,1,4564,山　本　　景士郎,6.94,0.06,1.51.0
2024-01-01,24,大村,7,4,2,3663,木　山　　和　幸,6.93,0.07,1.51.7
2024-01-01,24,大村,7,4,3,4434,田　中　　辰　彦,6.87,0.12,1.52.9
2024-01-01,24,大村,7,4,6,4302,西　野　　翔　太,6.88,0.11,1.54.4
2024-01-01,24,大村,7,3,5,3282,池　本　　輝　明,6.98,0.1,1.55.7
2024-01-01,24,大村,7,2,4,3757,畑　　　　和　宏,6.98,0.05,1.56.2
2024-01-01,24,大村,8,4,2,4163,山　崎　　裕　司,6.76,0.23,1.56.4
2024-01-01,24,大村,8,4,4,4416,三　宅　　健　太,6.88,0.25,1.58.5
2024-01-01,24,大村,8,3,5,3430,角　浜　　　　修,6.81,0.2,2.00.6
2024-01-01,24,大村,8,4,6,3614,谷　　　　勝　幸,6.79,0.18,2.01.7
2024-01-01,24,大村,9,4,1,3054,北　川　　幸　典,6.86,0.19,1.51.2
2024-01-01,24,大村,9,2,4,4835,橋　本　　　　明,6.88,0.27,1.52.7
2024-01-01,24,大村,9,1,3,4374,永　田　　義　紘,6.87,0.21,1.54.1
2024-01-01,24,大村,9,4,2,3411,池　上　　隆　行,6.88,0.21,1.54.5
2024-01-01,24,大村,9,3,5,4978,山　田　　和　佐,6.91,0.31,1.55.8
2024-01-01,24,大村,9,4,6,5243,三　馬　　崇　史,6.86,0.3,1.58.9
2024-01-01,24,大村,10,1,1,4811,向井田　　佑　紀,6.77,0.06,1.51.0
2024-01-01,24,大村,10,2,2,4771,下　寺　　秀　和,6.79,0.08,1.51.7
2024-01-01,24,大村,10,4,3,4458,抹　香　　雄　三,6.86,0.12,1.53.2
2024-01-01,24,大村,10,4,5,4682,大　上　　卓　人,6.8,0.23,1.53.3
2024-01-01,24,大村,10,3,4,3499,市　川　　哲　也,6.88,0.16,1.55.4
2024-01-01,24,大村,10,4,6,3668,市　川　　　　猛,6.85,0.17,1.57.2
2024-01-01,24,大村,11,4,4,4205,山　口　　　　剛,6.77,0.1,1.49.1
2024-01-01,24,大村,11,1,1,4398,船　岡　　洋一郎,6.84,0.06,1.51.0
2024-01-01,24,大村,11,4,5,4872,山　下　　流　心,6.79,0.11,1.52.5
2024-01-01,24,大村,11,2,6,4292,麻　生　　慎　介,6.83,0.12,1.53.0
2024-01-01,24,大村,11,4,2,4683,向井田　　直　弥,6.77,0.12,1.55.0
2024-01-01,24,大村,12,4,4,5015,高　橋　　竜　矢,6.78,0.01,1.49.5
2024-01-01,24,大村,12,1,1,3719,辻　　　　栄　蔵,6.73,0.16,1.51.0
2024-01-01,24,大村,12,2,2,4302,西　野　　翔　太,6.71,0.11,1.53.3
2024-01-01,24,大村,12,4,3,3584,佐々木　　英　樹,6.81,0.11,1.54.5
2024-01-01,24,大村,12,3,6,3920,正　木　　聖　賢,6.78,0.04,1.56.0
2024-01-01,24,大村,12,4,5,4163,山　崎　　裕　司,6.72,0.19,1.56.4
2024-01-01,24,大村,1,4,2,4562,阪　本　　勇　介,6.64,0.12,1.49.2
2024-01-01,24,大村,1,2,1,4202,浮　田　　圭　浩,6.7,0.08,1.50.0
2024-01-01,24,大村,1,4,3,3982,福　田　　　　理,6.78,0.07,1.51.2
2024-01-01,24,大村,1,1,4,4635,峰　重　　力　也,6.79,0.07,1.52.4
2024-01-01,24,大村,1,4,6,4842,山　下　　昂　大,6.82,0.16,
2024-01-01,24,大村,1,3,5,3717,立　間　　充　宏,6.72,0.13,
2024-01-01,24,大村,2,2,1,4537,渡　邉　　和　将,6.66,0.07,1.47.1
2024-01-01,24,大村,2,3,2,3233,小　畑　　実　成,6.7,0.07,1.49.8
2024-01-01,24,大村,2,4,6,4069,山　本　　修　一,6.76,0.11,1.50.8
2024-01-01,24,大村,2,1,3,3454,井　川　　大　作,6.8,0.08,1.51.2
2024-01-01,24,大村,2,4,5,3935,岩　津　　徹　郎,6.75,0.12,
2024-01-01,24,大村,2,4,4,4563,齋　藤　　真　之,6.73,0.06,
2024-01-01,24,大村,3,1,2,4853,前　原　　　　哉,6.64,0.15,1.48.7
2024-01-01,24,大村,3,4,3,4974,安　井　　瑞　紀,6.68,0.23,1.49.4
2024-01-01,24,大村,3,2,1,5189,藤　原　　早　菜,6.66,0.24,1.51.6
2024-01-01,24,大村,3,4,4,4098,赤　澤　　文　香,6.68,0.17,1.51.6
2024-01-01,24,大村,3,4,5,3357,福　島　　陽　子,6.7,0.21,
2024-01-01,24,大村,3,3,6,5317,長　尾　　萌　加,6.77,0.2,
2024-01-01,24,大村,4,4,2,4533,峰　重　　侑　治,6.66,0.13,1.49.1
2024-01-01,24,大村,4,4,6,4166,吉　田　　拡　郎,6.73,0.04,1.50.2
2024-01-01,24,大村,4,2,4,4713,白　神　　　　優,6.79,0.03,1.52.2
2024-01-01,24,大村,4,1,5,4580,長谷川　　雅　和,6.83,0.01,1.52.6
2024-01-01,24,大村,4,3,3,3949,今　出　　晋　二,6.85,0.02,
2024-01-01,24,大村,5,1,1,3874,山　本　　寛　久,6.85,0.12,1.49.8
2024-01-01,24,大村,5,4,2,3933,山　地　　正　樹,6.84,0.14,1.50.6
2024-01-01,24,大村,5,3,4,4370,山　口　　達　也,6.79,0.19,1.52.0
2024-01-01,24,大村,5,4,5,4214,林　　　　祐　介,6.83,0.18,1.53.7
2024-01-01,24,大村,5,4,6,4558,宮　野　　　　仁,6.87,0.15,
2024-01-01,24,大村,5,2,3,5217,藤　原　　碧　生,6.74,0.13,
2024-01-01,24,大村,6,2,1,4172,森　定　　晃　史,6.7,0.14,1.49.7
2024-01-01,24,大村,6,3,2,3600,玄　馬　　　　徹,6.76,0.15,1.50.0
2024-01-01,24,大村,6,4,4,3822,平　尾　　崇　典,6.66,0.15,1.51.7
2024-01-01,24,大村,6,4,3,3643,米　田　　隆　弘,6.82,0.14,1.52.8
2024-01-01,24,大村,6,1,6,3436,柏　野　　幸　二,6.85,0.12,
2024-01-01,24,大村,6,4,5,4562,阪　本　　勇　介,6.69,0.31,
2024-01-01,24,大村,7,1,1,4089,妹　尾　　忠　幸,6.85,0.07,1.49.8
2024-01-01,24,大村,7,4,2,4974,安　井　　瑞　紀,6.83,0.11,1.50.5
2024-01-01,24,大村,7,4,6,4762,藤　原　　啓史朗,6.79,0.14,1.51.7
2024-01-01,24,大村,7,4,3,4563,齋　藤　　真　之,6.83,0.06,1.52.2
2024-01-01,24,大村,7,2,4,3746,岡　瀬　　正　人,6.81,0.08,
2024-01-01,24,大村,7,3,5,4635,峰　重　　力　也,6.91,0.09,
2024-01-01,24,大村,8,4,6,4418,茅　原　　悠　紀,6.9,0.03,1.48.1
2024-01-01,24,大村,8,1,1,3300,川　崎　　智　幸,6.96,0.11,1.49.5
2024-01-01,24,大村,8,4,4,4842,山　下　　昂　大,6.78,0.1,1.51.5
2024-01-01,24,大村,8,3,5,3233,小　畑　　実　成,6.88,0.12,1.53.5
2024-01-01,24,大村,8,4,2,4580,長谷川　　雅　和,6.86,0.08,
2024-01-01,24,大村,8,2,3,4098,赤　澤　　文　香,6.81,0.04,
2024-01-01,24,大村,9,4,1,3717,立　間　　充　宏,6.76,0.16,1.50.3
2024-01-01,24,大村,9,3,5,5217,藤　原　　碧　生,6.71,0.21,1.51.2
2024-01-01,24,大村,9,4,6,3685,荒　井　　輝　年,6.72,0.22,1.51.9
2024-01-01,24,大村,9,2,4,4069,山　本　　修　一,6.84,0.22,1.53.4
2024-01-01,24,大村,9,4,2,4277,金　田　　大　輔,6.66,0.17,
2024-01-01,24,大村,9,1,3,5189,藤　原　　早　菜,6.79,0.2,
2024-01-01,24,大村,10,1,1,4166,吉　田　　拡　郎,6.76,0.1,1.49.3
2024-01-01,24,大村,10,2,2,3935,岩　津　　徹　郎,6.83,0.05,1.50.3
2024-01-01,24,大村,10,3,4,3643,米　田　　隆　弘,6.85,0.18,1.52.0
2024-01-01,24,大村,10,4,3,4713,白　神　　　　優,6.82,0.08,1.52.9
2024-01-01,24,大村,10,4,6,4370,山　口　　達　也,6.83,0.18,
2024-01-01,24,大村,10,4,5,3933,山　地　　正　樹,6.93,0.14,
2024-01-01,24,大村,11,1,1,4762,藤　原　　啓史朗,6.8,0.11,1.50.1
2024-01-01,24,大村,11,4,2,4214,林　　　　祐　介,6.78,0.15,1.51.5
2024-01-01,24,大村,11,2,6,3822,平　尾　　崇　典,6.72,0.12,1.52.7
2024-01-01,24,大村,11,4,4,4886,入　海　　　　馨,6.79,0.21,1.54.1
2024-01-01,24,大村,11,3,3,3746,岡　瀬　　正　人,6.83,0.2,
2024-01-01,24,大村,11,4,5,4537,渡　邉　　和　将,6.77,0.15,
2024-01-01,24,大村,12,1,1,4418,茅　原　　悠　紀,6.77,0.08,1.49.3
2024-01-01,24,大村,12,2,2,4172,森　定　　晃　史,6.84,0.06,1.50.0
2024-01-01,24,大村,12,4,4,3874,山　本　　寛　久,6.78,0.04,1.51.5
2024-01-01,24,大村,12,3,6,3300,川　崎　　智　幸,6.87,0.03,1.52.2
2024-01-01,24,大村,12,4,3,4089,妹　尾　　忠　幸,6.86,0.03,
2024-01-01,24,大村,12,4,5,4533,峰　重　　侑　治,6.82,0.05,
2024-01-01,24,大村,1,4,3,5037,田　頭　　虎　親,6.72,0.13,1.49.2
2024-01-01,24,大村,1,2,1,5136,濱　野　　斗　馬,6.74,0.1,1.51.5
2024-01-01,24,大村,1,3,5,4821,妻　鳥　　晋　也,6.72,0.13,1.54.3
2024-01-01,24,大村,1,4,2,4894,原　村　　拓　也,6.79,0.17,1.55.1
2024-01-01,24,大村,1,4,6,5265,大　廣　　咲　季,6.74,0.16,1.55.9
2024-01-01,24,大村,2,4,5,3849,中　岡　　正　彦,6.76,0.08,1.49.8
2024-01-01,24,大村,2,3,2,3543,福　田　　雅　一,6.67,0.11,1.50.9
2024-01-01,24,大村,2,4,6,3478,嶋　田　　貴　支,6.78,0.12,1.53.1
2024-01-01,24,大村,2,1,3,4034,西　原　　明　生,6.76,0.11,1.54.9
2024-01-01,24,大村,2,2,1,3753,河　上　　哲　也,6.71,0.09,1.55.4
2024-01-01,24,大村,2,4,4,4946,船　越　　健　吾,6.75,0.04,1.55.4
2024-01-01,24,大村,3,4,3,3660,長谷川　　親　王,6.83,0.09,1.49.9
2024-01-01,24,大村,3,4,4,4437,中　田　　元　泰,6.76,0.14,1.50.4
2024-01-01,24,大村,3,4,5,3837,秋　山　　広　一,6.77,0.11,1.53.5
2024-01-01,24,大村,3,2,1,3855,大　熊　　辰　弥,6.71,0.18,1.56.0
2024-01-01,24,大村,3,3,6,5326,三　嶌　　さらら,6.72,0.09,1.57.2
2024-01-01,24,大村,4,4,2,4852,川　原　　祐　明,6.73,0.11,1.49.9
2024-01-01,24,大村,4,1,5,4348,宮　崎　　　　奨,6.79,0.18,1.51.4
2024-01-01,24,大村,4,4,1,4010,越　智　　照　浩,6.74,0.09,1.53.2
2024-01-01,24,大村,4,4,6,4260,中　越　　博　紀,6.75,0.18,1.55.4
2024-01-01,24,大村,4,2,4,3401,上　田　　隆　章,6.8,0.17,1.57.8
2024-01-01,24,大村,5,4,2,4529,嶋　　　　義　信,6.77,0.07,1.49.8
2024-01-01,24,大村,5,4,5,3908,重　成　　一　人,6.75,0.17,1.50.4
2024-01-01,24,大村,5,1,1,3701,大　西　　隆　洋,6.77,0.19,1.53.6
2024-01-01,24,大村,5,4,6,4931,木　谷　　賢　太,6.69,0.16,1.54.3
2024-01-01,24,大村,5,3,4,4821,妻　鳥　　晋　也,6.7,0.22,1.54.5
2024-01-01,24,大村,5,2,3,4313,西　村　　美智子,6.76,0.11,1.55.1
2024-01-01,24,大村,6,3,2,3478,嶋　田　　貴　支,6.69,0.14,1.49.9
2024-01-01,24,大村,6,4,3,4459,片　岡　　雅　裕,6.73,0.12,1.51.0
2024-01-01,24,大村,6,2,1,4452,松　尾　　　　祭,6.68,0.16,1.51.9
2024-01-01,24,大村,6,4,5,3578,塩　田　　雄　一,6.68,0.31,1.55.1
2024-01-01,24,大村,6,4,4,4772,石　丸　　海　渡,6.67,0.17,1.57.2
2024-01-01,24,大村,6,1,6,5291,三　嶌　　こころ,6.79,0.18,2.03.0
2024-01-01,24,大村,7,1,1,5037,田　頭　　虎　親,6.67,0.29,1.49.8
2024-01-01,24,大村,7,4,3,4030,森　高　　一　真,6.75,0.26,1.51.2
2024-01-01,24,大村,7,2,4,3553,平　池　　仁　志,6.78,0.17,1.53.1
2024-01-01,24,大村,7,4,2,4946,船　越　　健　吾,6.74,0.28,1.53.2
2024-01-01,24,大村,7,3,5,4739,中　村　　晃　朋,6.71,0.18,1.54.3
2024-01-01,24,大村,7,4,6,3660,長谷川　　親　王,6.82,0.19,1.56.0
2024-01-01,24,大村,8,4,2,4348,宮　崎　　　　奨,6.7,0.13,1.50.7
2024-01-01,24,大村,8,2,3,4331,三　好　　勇　人,6.66,0.11,1.52.9
2024-01-01,24,大村,8,3,5,5257,西　丸　　侑太朗,6.77,0.22,1.54.3
2024-01-01,24,大村,8,4,6,4034,西　原　　明　生,6.79,0.25,1.56.2
2024-01-01,24,大村,9,4,2,4437,中　田　　元　泰,6.72,0.1,1.48.5
2024-01-01,24,大村,9,2,4,4511,中　岡　　健　人,6.65,0.17,1.50.7
2024-01-01,24,大村,9,3,5,4852,川　原　　祐　明,6.66,0.17,1.51.3
2024-01-01,24,大村,9,4,6,4583,古　田　　祐　貴,6.73,0.18,1.53.0
2024-01-01,24,大村,9,4,1,4529,嶋　　　　義　信,6.74,0.09,1.53.0
2024-01-01,24,大村,9,1,3,3753,河　上　　哲　也,6.75,0.16,1.57.2
2024-01-01,24,大村,10,1,1,4772,石　丸　　海　渡,6.65,0.05,1.49.3
2024-01-01,24,大村,10,2,2,3442,宮　武　　英　司,6.77,0.08,1.50.9
2024-01-01,24,大村,10,4,3,3401,上　田　　隆　章,6.71,0.08,1.51.5
2024-01-01,24,大村,10,3,4,3849,中　岡　　正　彦,6.76,0.04,1.53.1
2024-01-01,24,大村,10,4,6,4313,西　村　　美智子,6.72,0.11,1.53.8
2024-01-01,24,大村,11,4,2,4030,森　高　　一　真,6.7,0.09,1.48.2
2024-01-01,24,大村,11,1,1,3908,重　成　　一　人,6.73,0.09,1.48.9
2024-01-01,24,大村,11,4,5,4452,松　尾　　　　祭,6.73,0.16,1.51.7
2024-01-01,24,大村,11,2,6,3837,秋　山　　広　一,6.73,0.14,1.53.2
2024-01-01,24,大村,11,3,3,5136,濱　野　　斗　馬,6.73,0.11,1.53.8
2024-01-01,24,大村,12,1,1,4459,片　岡　　雅　裕,6.78,0.17,1.47.7
2024-01-01,24,大村,12,4,5,4260,中　越　　博　紀,6.77,0.18,1.51.4
2024-01-01,24,大村,12,4,3,4931,木　谷　　賢　太,6.72,0.25,1.52.2
2024-01-01,24,大村,12,3,6,4739,中　村　　晃　朋,6.8,0.25,1.53.9
2024-01-01,24,大村,12,4,4,3543,福　田　　雅　一,6.69,0.23,1.54.2
2024-01-01,24,大村,1,2,1,4063,市　橋　　卓　士,6.89,0.17,1.47.9
2024-01-01,24,大村,1,4,3,4675,井　手　　良　太,6.96,0.14,1.50.2
2024-01-01,24,大村,1,4,2,3587,武　田　　信　一,6.94,0.18,1.51.5
2024-01-01,24,大村,1,1,4,4390,松　本　　弓　雄,6.92,0.19,1.52.6
2024-01-01,24,大村,1,3,5,4232,笠　　　　雅　雄,6.97,0.19,
2024-01-01,24,大村,1,4,6,4636,赤　池　　修　平,6.99,0.18,
2024-01-01,24,大村,2,2,1,4359,横　川　　聖　志,6.86,0.08,1.47.9
2024-01-01,24,大村,2,4,4,4383,竹　田　　吉　行,7.0,0.17,1.49.1
2024-01-01,24,大村,2,3,2,4000,松　本　　博　昭,6.87,0.14,1.50.3
2024-01-01,24,大村,2,4,6,4028,田　村　　隆　信,6.93,0.21,1.51.8
2024-01-01,24,大村,2,1,3,4666,日　笠　　勝　弘,6.91,0.21,
2024-01-01,24,大村,2,4,5,4429,豊　田　　泰　洋,7.07,0.18,
2024-01-01,24,大村,3,2,1,4596,葛　原　　大　陽,6.94,0.04,1.47.9
2024-01-01,24,大村,3,1,2,4474,渡　辺　　　　崇,6.87,0.15,1.49.1
2024-01-01,24,大村,3,3,6,5172,田　村　　　　慶,6.97,0.24,1.50.9
2024-01-01,24,大村,3,4,4,5199,垂　水　　　　悠,6.83,0.23,1.51.8
2024-01-01,24,大村,3,4,5,4247,齊　藤　　　　優,6.93,0.21,
2024-01-01,24,大村,3,4,3,4812,西　野　　雄　貴,6.92,0.09,
2024-01-01,24,大村,4,2,4,4685,島　村　　隆　幸,6.93,0.02,1.48.1
2024-01-01,24,大村,4,4,2,3477,近　藤　　稔　也,6.98,0.06,1.49.4
2024-01-01,24,大村,4,3,3,4167,片　岡　　秀　樹,6.92,0.01,1.50.6
2024-01-01,24,大村,4,1,5,5249,三　木　　晴　斗,6.84,0.03,1.51.0
2024-01-01,24,大村,4,4,1,3333,丸　尾　　義　孝,7.03,0.04,
2024-01-01,24,大村,4,4,6,5025,粟　田　　　　祥,7.0,0.05,
2024-01-01,24,大村,5,1,1,4333,村　田　　友　也,6.94,0.1,1.48.8
2024-01-01,24,大村,5,4,2,4052,興　津　　　　藍,6.9,0.12,1.50.2
2024-01-01,24,大村,5,2,3,3841,佐々木　　和　伸,6.95,0.08,1.51.5
2024-01-01,24,大村,5,4,6,4390,松　本　　弓　雄,7.02,0.09,1.52.4
2024-01-01,24,大村,5,4,5,3615,横　田　　　　茂,6.97,0.08,
2024-01-01,24,大村,5,3,4,4268,和　合　　俊　介,7.02,0.09,
2024-01-01,24,大村,6,4,4,3788,一　宮　　稔　弘,6.95,0.09,1.47.0
2024-01-01,24,大村,6,4,3,4839,四　宮　　与　寛,6.88,0.1,1.48.2
2024-01-01,24,大村,6,4,5,4757,山　田　　祐　也,6.97,0.16,1.49.5
2024-01-01,24,大村,6,2,1,4116,川　田　　正　人,6.91,0.22,1.50.9
2024-01-01,24,大村,6,1,6,3587,武　田　　信　一,7.02,0.14,
2024-01-01,24,大村,6,3,2,5143,常　盤　　海　心,6.9,0.2,
2024-01-01,24,大村,7,1,1,5041,荒　牧　　凪　沙,6.89,0.08,1.48.2
2024-01-01,24,大村,7,4,3,4063,市　橋　　卓　士,6.84,0.04,1.49.5
2024-01-01,24,大村,7,4,2,4247,齊　藤　　　　優,6.88,0.04,1.50.9
2024-01-01,24,大村,7,2,4,4704,河　野　　　　大,6.89,0.12,1.51.1
2024-01-01,24,大村,7,4,6,3361,岡　部　　　　浩,6.94,0.21,
2024-01-01,24,大村,7,3,5,4666,日　笠　　勝　弘,6.96,0.14,
2024-01-01,24,大村,8,1,1,5278,田　中　　駿　兵,6.93,0.12,1.47.0
2024-01-01,24,大村,8,2,3,3333,丸　尾　　義　孝,7.19,0.09,1.48.7
2024-01-01,24,大村,8,4,4,4000,松　本　　博　昭,6.97,0.09,1.50.5
2024-01-01,24,大村,8,4,2,5172,田　村　　　　慶,6.9,0.28,1.51.7
2024-01-01,24,大村,8,4,6,3820,樫　葉　　次　郎,7.01,0.15,
2024-01-01,24,大村,8,3,5,4708,半　田　　尚　也,6.98,0.13,
2024-01-01,24,大村,9,4,6,3743,林　　　　美　憲,6.95,0.16,1.51.2
2024-01-01,24,大村,9,4,1,4429,豊　田　　泰　洋,7.03,0.08,1.53.9
2024-01-01,24,大村,9,3,5,4732,堀　本　　和　也,6.92,0.12,1.56.3
2024-01-01,24,大村,9,1,3,4333,村　田　　友　也,6.94,0.21,1.58.1
2024-01-01,24,大村,9,2,4,4691,水　原　　　　慎,6.94,0.17,
2024-01-01,24,大村,10,2,2,3788,一　宮　　稔　弘,6.88,0.07,1.47.1
2024-01-01,24,大村,10,4,5,3304,烏　野　　賢　太,6.94,0.11,1.48.7
2024-01-01,24,大村,10,4,3,3615,横　田　　　　茂,6.99,0.09,1.51.0
2024-01-01,24,大村,10,1,1,4167,片　岡　　秀　樹,6.96,0.19,1.51.3
2024-01-01,24,大村,10,3,4,4636,赤　池　　修　平,6.92,0.11,
2024-01-01,24,大村,10,4,6,4474,渡　辺　　　　崇,6.96,0.14,
2024-01-01,24,大村,11,4,2,4704,河　野　　　　大,6.8,0.09,1.46.1
2024-01-01,24,大村,11,4,4,4116,川　田　　正　人,6.8,0.11,1.47.5
2024-01-01,24,大村,11,1,1,3841,佐々木　　和　伸,6.88,0.09,1.49.3
2024-01-01,24,大村,11,2,6,4812,西　野　　雄　貴,6.86,0.08,1.50.5
2024-01-01,24,大村,11,3,3,4359,横　川　　聖　志,6.87,0.09,
2024-01-01,24,大村,11,4,5,3477,近　藤　　稔　也,6.96,0.13,
2024-01-01,24,大村,12,1,1,4685,島　村　　隆　幸,6.86,0.2,1.46.3
2024-01-01,24,大村,12,4,3,4596,葛　原　　大　陽,6.99,0.2,1.48.1
2024-01-01,24,大村,12,2,2,4757,山　田　　祐　也,6.99,0.31,1.49.6
2024-01-01,24,大村,12,4,4,4052,興　津　　　　藍,6.79,0.18,1.51.0
2024-01-01,24,大村,12,3,6,4383,竹　田　　吉　行,6.93,0.23,
2024-01-01,24,大村,12,4,5,5278,田　中　　駿　兵,6.9,0.16,
2024-01-01,24,大村,1,2,1,4376,藤　田　　靖　弘,6.84,0.15,1.15.3
2024-01-01,24,大村,1,4,2,4016,西　川　　新太郎,6.76,0.15,1.15.3
2024-01-01,24,大村,1,1,4,3981,今　坂　　晃　広,6.7,0.15,1.17.0
2024-01-01,24,大村,1,3,5,5098,大　江　　　　純,6.7,0.18,1.18.0
2024-01-01,24,大村,1,4,6,3812,山　崎　　聖　司,6.76,0.2,
2024-01-01,24,大村,1,4,3,4731,間　野　　兼　礼,6.69,0.13,
2024-01-01,24,大村,2,4,5,4754,松　尾　　　　充,6.88,0.09,1.14.5
2024-01-01,24,大村,2,4,4,4988,牟　田　　奨　太,6.82,0.08,1.16.3
2024-01-01,24,大村,2,4,6,5275,松　田　　淳　平,6.82,0.08,1.16.8
2024-01-01,24,大村,2,3,2,3392,小　森　　信　雄,6.75,0.2,1.17.0
2024-01-01,24,大村,2,2,1,4181,花　本　　夏　樹,6.77,0.11,
2024-01-01,24,大村,2,1,3,4358,松　本　　庸　平,6.68,0.18,
2024-01-01,24,大村,3,2,1,4470,平　田　　健之佑,6.74,0.15,1.14.7
2024-01-01,24,大村,3,4,4,4466,南　　　　佑　典,6.85,0.15,1.15.6
2024-01-01,24,大村,3,1,2,3934,鋤　柄　　貴　俊,6.79,0.18,1.16.6
2024-01-01,24,大村,3,3,6,4049,荒　川　　健　太,6.78,0.28,1.16.7
2024-01-01,24,大村,3,4,3,3984,坂　口　　　　周,6.85,0.16,
2024-01-01,24,大村,3,4,5,5020,宮　村　　勇　哉,6.86,0.18,
